,match_id,date,referee,variable,value,venue,team_id,team_name
545,3597823,2021-10-31 11:00:00,Joergen Daugbjerg Burchardt,fouls_ag,15,A,8595,Brøndby IF
546,3597825,2021-10-31 13:00:00,Jens Grabski Maae,fouls_for,6,A,8415,Silkeborg
547,3597825,2021-10-31 13:00:00,Jens Grabski Maae,fouls_ag,9,A,8415,Silkeborg
548,3597819,2021-10-24 07:00:00,Sandi Putros,fouls_for,8,A,8414,Odense
549,3597819,2021-10-24 07:00:00,Sandi Putros,fouls_ag,10,A,8414,Odense
550,3597815,2021-10-24 11:00:00,Jakob Kehlet,fouls_for,13,A,8487,SønderjyskE
551,3597815,2021-10-24 11:00:00,Jakob Kehlet,fouls_ag,13,A,8487,SønderjyskE
552,3597830,2021-11-05 12:00:00,Peter Kjaersgaard,fouls_for,11,A,10202,Nordsjælland
553,3597830,2021-11-05 12:00:00,Peter Kjaersgaard,fouls_ag,11,A,10202,Nordsjælland
554,3597828,2021-11-07 07:00:00,Jonas Hansen,fouls_for,12,A,8410,Randers FC
555,3597828,2021-11-07 07:00:00,Jonas Hansen,fouls_ag,10,A,8410,Randers FC
556,3597820,2021-10-31 09:00:00,Aydin Uslu,fouls_for,10,A,8231,Vejle Boldklub
557,3597820,2021-10-31 09:00:00,Aydin Uslu,fouls_ag,13,A,8231,Vejle Boldklub
558,3597827,2021-11-07 09:00:00,Sandi Putros,fouls_for,11,A,8113,Midtjylland
559,3597827,2021-11-07 09:00:00,Sandi Putros,fouls_ag,25,A,8113,Midtjylland
560,3597834,2021-11-19 12:00:00,Jakob Sundberg,fouls_for,21,A,9939,Viborg
561,3597834,2021-11-19 12:00:00,Jakob Sundberg,fouls_ag,14,A,9939,Viborg
562,3597875,2021-11-22 12:00:00,Peter Kjaersgaard,fouls_for,11,A,8470,Aalborg BK
563,3597875,2021-11-22 12:00:00,Peter Kjaersgaard,fouls_ag,10,A,8470,Aalborg BK
564,3597835,2021-11-21 07:00:00,Sandi Putros,fouls_for,10,A,8415,Silkeborg
565,3597835,2021-11-21 07:00:00,Sandi Putros,fouls_ag,16,A,8415,Silkeborg
566,3597829,2021-11-07 07:00:00,Morten Krogh,fouls_for,16,A,8487,SønderjyskE
567,3597829,2021-11-07 07:00:00,Morten Krogh,fouls_ag,15,A,8487,SønderjyskE
568,3597831,2021-11-07 13:00:00,Mads-Kristoffer Kristoffersen,fouls_for,12,A,8391,FC København
569,3597831,2021-11-07 13:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,5,A,8391,FC København
570,3597826,2021-11-07 11:00:00,Jakob Kehlet,fouls_for,9,A,8414,Odense
571,3597826,2021-11-07 11:00:00,Jakob Kehlet,fouls_ag,13,A,8414,Odense
572,3597874,2021-11-21 07:00:00,Jens Grabski Maae,fouls_for,10,A,8231,Vejle Boldklub
573,3597874,2021-11-21 07:00:00,Jens Grabski Maae,fouls_ag,14,A,8231,Vejle Boldklub
574,3597833,2021-11-21 09:00:00,Joergen Daugbjerg Burchardt,fouls_for,17,A,8071,AGF Aarhus
575,3597833,2021-11-21 09:00:00,Joergen Daugbjerg Burchardt,fouls_ag,15,A,8071,AGF Aarhus
576,3597832,2021-11-21 11:00:00,Morten Krogh,fouls_for,13,A,8595,Brøndby IF
577,3597832,2021-11-21 11:00:00,Morten Krogh,fouls_ag,15,A,8595,Brøndby IF
578,3597839,2021-11-26 12:00:00,Aydin Uslu,fouls_for,8,A,8415,Silkeborg
579,3597839,2021-11-26 12:00:00,Aydin Uslu,fouls_ag,4,A,8415,Silkeborg
580,3597843,2021-11-28 07:00:00,Anders Poulsen,fouls_for,10,A,8487,SønderjyskE
581,3597843,2021-11-28 07:00:00,Anders Poulsen,fouls_ag,16,A,8487,SønderjyskE
582,3597847,2022-02-21 12:00:00,Jakob Kehlet,fouls_for,10,A,9939,Viborg
583,3597847,2022-02-21 12:00:00,Jakob Kehlet,fouls_ag,9,A,9939,Viborg
584,3597844,2022-02-20 07:00:00,Morten Krogh,fouls_for,13,A,8470,Aalborg BK
585,3597844,2022-02-20 07:00:00,Morten Krogh,fouls_ag,17,A,8470,Aalborg BK
586,3597848,2022-02-18 12:00:00,Mads-Kristoffer Kristoffersen,fouls_for,10,A,8071,AGF Aarhus
587,3597848,2022-02-18 12:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,16,A,8071,AGF Aarhus
588,3597849,2022-02-20 07:00:00,Jonas Hansen,fouls_for,10,A,8231,Vejle Boldklub
589,3597849,2022-02-20 07:00:00,Jonas Hansen,fouls_ag,9,A,8231,Vejle Boldklub
590,3597842,2021-11-29 12:00:00,Mads-Kristoffer Kristoffersen,fouls_for,12,A,8113,Midtjylland
591,3597842,2021-11-29 12:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,9,A,8113,Midtjylland
592,3597846,2022-02-20 09:00:00,Jens Maae,fouls_for,7,A,8595,Brøndby IF
593,3597846,2022-02-20 09:00:00,Jens Maae,fouls_ag,10,A,8595,Brøndby IF
594,3597845,2022-02-20 11:00:00,Sandi Putros,fouls_for,11,A,8414,Odense
595,3597845,2022-02-20 11:00:00,Sandi Putros,fouls_ag,6,A,8414,Odense
596,3597841,2021-11-28 07:00:00,Michael Tykgaard,fouls_for,7,A,10202,Nordsjælland
597,3597841,2021-11-28 07:00:00,Michael Tykgaard,fouls_ag,7,A,10202,Nordsjælland
598,3597838,2021-11-28 09:00:00,Mikkel Redder,fouls_for,12,A,8410,Randers FC
599,3597838,2021-11-28 09:00:00,Mikkel Redder,fouls_ag,7,A,8410,Randers FC
600,3597840,2021-11-28 11:00:00,Jakob Kehlet,fouls_for,15,A,8391,FC København
601,3597840,2021-11-28 11:00:00,Jakob Kehlet,fouls_ag,10,A,8391,FC København
602,3597855,2022-02-27 09:00:00,Jakob Kehlet,fouls_for,7,A,8391,FC København
603,3597855,2022-02-27 09:00:00,Jakob Kehlet,fouls_ag,4,A,8391,FC København
604,3597856,2022-03-04 11:00:00,Jens Maae,fouls_for,15,A,9939,Viborg
605,3597856,2022-03-04 11:00:00,Jens Maae,fouls_ag,8,A,9939,Viborg
606,3597858,2022-03-04 13:00:00,Morten Krogh,fouls_for,6,A,8410,Randers FC
607,3597858,2022-03-04 13:00:00,Morten Krogh,fouls_ag,6,A,8410,Randers FC
608,3597854,2022-02-25 12:00:00,Jakob A. Sundberg,fouls_for,17,A,8071,AGF Aarhus
609,3597854,2022-02-25 12:00:00,Jakob A. Sundberg,fouls_ag,17,A,8071,AGF Aarhus
610,3597850,2022-02-28 12:00:00,Peter Kjærsgaard-Andersen,fouls_for,10,A,8487,SønderjyskE
611,3597850,2022-02-28 12:00:00,Peter Kjærsgaard-Andersen,fouls_ag,14,A,8487,SønderjyskE
612,3597861,2022-03-06 11:00:00,Jakob Kehlet,fouls_for,5,A,8595,Brøndby IF
613,3597861,2022-03-06 11:00:00,Jakob Kehlet,fouls_ag,3,A,8595,Brøndby IF
614,3597859,2022-03-06 09:00:00,Sandi Putros,fouls_for,13,A,8231,Vejle Boldklub
615,3597859,2022-03-06 09:00:00,Sandi Putros,fouls_ag,15,A,8231,Vejle Boldklub
616,3597851,2022-02-27 07:00:00,Mikkel Redder,fouls_for,12,A,8415,Silkeborg
617,3597851,2022-02-27 07:00:00,Mikkel Redder,fouls_ag,11,A,8415,Silkeborg
618,3597853,2022-02-27 07:00:00,Aydin Uslu,fouls_for,7,A,8410,Randers FC
619,3597853,2022-02-27 07:00:00,Aydin Uslu,fouls_ag,13,A,8410,Randers FC
620,3597857,2022-03-07 12:00:00,Jørgen Daugbjerg Burchardt,fouls_for,6,A,10202,Nordsjælland
621,3597857,2022-03-07 12:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,10,A,10202,Nordsjælland
622,3597852,2022-02-27 11:00:00,Jørgen Daugbjerg Burchardt,fouls_for,11,A,8113,Midtjylland
623,3597852,2022-02-27 11:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,19,A,8113,Midtjylland
624,3597865,2022-03-11 12:00:00,Jonas Hansen,fouls_for,5,A,8487,SønderjyskE
625,3597865,2022-03-11 12:00:00,Jonas Hansen,fouls_ag,11,A,8487,SønderjyskE
626,3597860,2022-03-06 07:00:00,Anders Poulsen,fouls_for,9,A,8414,Odense
627,3597860,2022-03-06 07:00:00,Anders Poulsen,fouls_ag,16,A,8414,Odense
628,3597863,2022-03-13 11:00:00,Mads-Kristoffer Kristoffersen,fouls_for,10,A,8391,FC København
629,3597863,2022-03-13 11:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,7,A,8391,FC København
630,3597864,2022-03-14 12:00:00,Jakob A. Sundberg,fouls_for,13,A,8470,Aalborg BK
631,3597864,2022-03-14 12:00:00,Jakob A. Sundberg,fouls_ag,7,A,8470,Aalborg BK
632,3597867,2022-03-13 07:00:00,Michael Tykgaard,fouls_for,6,A,8415,Silkeborg
633,3597867,2022-03-13 07:00:00,Michael Tykgaard,fouls_ag,5,A,8415,Silkeborg
634,3597868,2022-03-20 07:30:00,Peter Kjærsgaard-Andersen,fouls_for,13,A,9939,Viborg
635,3597868,2022-03-20 07:30:00,Peter Kjærsgaard-Andersen,fouls_ag,17,A,9939,Viborg
636,3597870,2022-03-20 07:30:00,Jens Maae,fouls_for,16,A,8595,Brøndby IF
637,3597870,2022-03-20 07:30:00,Jens Maae,fouls_ag,12,A,8595,Brøndby IF
638,3597866,2022-03-13 07:00:00,Anders Poulsen,fouls_for,12,A,8231,Vejle Boldklub
639,3597866,2022-03-13 07:00:00,Anders Poulsen,fouls_ag,15,A,8231,Vejle Boldklub
640,3597862,2022-03-13 09:00:00,Morten Krogh,fouls_for,10,A,8071,AGF Aarhus
641,3597862,2022-03-13 09:00:00,Morten Krogh,fouls_ag,12,A,8071,AGF Aarhus
642,3597871,2022-03-20 07:30:00,Morten Krogh,fouls_for,13,A,8414,Odense
643,3597871,2022-03-20 07:30:00,Morten Krogh,fouls_ag,10,A,8414,Odense
644,3597873,2022-03-20 07:30:00,Sandi Putros,fouls_for,9,A,8113,Midtjylland
645,3597873,2022-03-20 07:30:00,Sandi Putros,fouls_ag,9,A,8113,Midtjylland
646,3597869,2022-03-20 07:30:00,Jakob Kehlet,fouls_for,9,A,10202,Nordsjælland
647,3597869,2022-03-20 07:30:00,Jakob Kehlet,fouls_ag,9,A,10202,Nordsjælland
648,3597872,2022-03-20 07:30:00,Mikkel Redder,fouls_for,10,A,8410,Randers FC
649,3597872,2022-03-20 07:30:00,Mikkel Redder,fouls_ag,13,A,8410,Randers FC
650,3847492,2022-04-03 07:00:00,Mads-Kristoffer Kristoffersen,fouls_for,12,A,10202,Nordsjælland
651,3847492,2022-04-03 07:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,14,A,10202,Nordsjælland
652,3847489,2022-04-03 09:00:00,Aydin Uslu,fouls_for,12,A,8410,Randers FC
653,3847489,2022-04-03 09:00:00,Aydin Uslu,fouls_ag,12,A,8410,Randers FC
654,3847493,2022-04-01 11:00:00,Jørgen Daugbjerg Burchardt,fouls_for,11,A,8487,SønderjyskE
655,3847493,2022-04-01 11:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,12,A,8487,SønderjyskE
656,3847488,2022-04-04 12:00:00,Jonas Hansen,fouls_for,3,A,8415,Silkeborg
657,3847488,2022-04-04 12:00:00,Jonas Hansen,fouls_ag,7,A,8415,Silkeborg
658,3847491,2022-04-03 07:00:00,Anders Poulsen,fouls_for,12,A,8231,Vejle Boldklub
659,3847491,2022-04-03 07:00:00,Anders Poulsen,fouls_ag,14,A,8231,Vejle Boldklub
660,3847487,2022-04-03 11:00:00,Michael Tykgaard,fouls_for,10,A,8391,FC København
661,3847487,2022-04-03 11:00:00,Michael Tykgaard,fouls_ag,18,A,8391,FC København
662,3847496,2022-04-11 12:00:00,Mads-Kristoffer Kristoffersen,fouls_for,10,A,9939,Viborg
663,3847496,2022-04-11 12:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,17,A,9939,Viborg
664,3847500,2022-04-13 11:30:00,Morten Krogh,fouls_for,7,A,8113,Midtjylland
665,3847500,2022-04-13 11:30:00,Morten Krogh,fouls_ag,7,A,8113,Midtjylland
666,3847497,2022-04-08 11:30:00,Jakob Kehlet,fouls_for,4,A,8410,Randers FC
667,3847497,2022-04-08 11:30:00,Jakob Kehlet,fouls_ag,9,A,8410,Randers FC
668,3847502,2022-04-14 11:00:00,Mikkel Redder,fouls_for,11,A,8470,Aalborg BK
669,3847502,2022-04-14 11:00:00,Mikkel Redder,fouls_ag,8,A,8470,Aalborg BK
670,3847494,2022-04-10 07:00:00,Sandi Putros,fouls_for,10,A,8071,AGF Aarhus
671,3847494,2022-04-10 07:00:00,Sandi Putros,fouls_ag,12,A,8071,AGF Aarhus
672,3847501,2022-04-14 09:00:00,Anders Poulsen,fouls_for,6,A,8391,FC København
673,3847501,2022-04-14 09:00:00,Anders Poulsen,fouls_ag,6,A,8391,FC København
674,3847498,2022-04-10 09:00:00,Jørgen Daugbjerg Burchardt,fouls_for,5,A,8595,Brøndby IF
675,3847498,2022-04-10 09:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,11,A,8595,Brøndby IF
676,3847510,2022-04-14 07:00:00,Jakob A. Sundberg,fouls_for,9,A,8231,Vejle Boldklub
677,3847510,2022-04-14 07:00:00,Jakob A. Sundberg,fouls_ag,19,A,8231,Vejle Boldklub
678,3847499,2022-04-10 11:00:00,Jakob A. Sundberg,fouls_for,10,A,8113,Midtjylland
679,3847499,2022-04-10 11:00:00,Jakob A. Sundberg,fouls_ag,9,A,8113,Midtjylland
680,3847495,2022-04-10 07:00:00,Peter Kjærsgaard-Andersen,fouls_for,13,A,8414,Odense
681,3847495,2022-04-10 07:00:00,Peter Kjærsgaard-Andersen,fouls_ag,14,A,8414,Odense
682,3847511,2022-04-15 11:00:00,Jens Maae,fouls_for,8,A,8487,SønderjyskE
683,3847511,2022-04-15 11:00:00,Jens Maae,fouls_ag,12,A,8487,SønderjyskE
684,3847509,2022-04-14 07:00:00,Peter Kjærsgaard-Andersen,fouls_for,13,A,9939,Viborg
685,3847509,2022-04-14 07:00:00,Peter Kjærsgaard-Andersen,fouls_ag,9,A,9939,Viborg
686,3847515,2022-04-22 12:00:00,Mikkel Redder,fouls_for,11,A,8231,Vejle Boldklub
687,3847515,2022-04-22 12:00:00,Mikkel Redder,fouls_ag,14,A,8231,Vejle Boldklub
688,3847503,2022-04-18 09:00:00,Sandi Putros,fouls_for,9,A,8595,Brøndby IF
689,3847503,2022-04-18 09:00:00,Sandi Putros,fouls_ag,10,A,8595,Brøndby IF
690,3847504,2022-04-18 11:00:00,Jørgen Daugbjerg Burchardt,fouls_for,13,A,8470,Aalborg BK
691,3847504,2022-04-18 11:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,13,A,8470,Aalborg BK
692,3847508,2022-04-25 12:00:00,Jakob Kehlet,fouls_for,11,A,8113,Midtjylland
693,3847508,2022-04-25 12:00:00,Jakob Kehlet,fouls_ag,8,A,8113,Midtjylland
694,3847513,2022-04-18 07:00:00,Jonas Hansen,fouls_for,13,A,8071,AGF Aarhus
695,3847513,2022-04-18 07:00:00,Jonas Hansen,fouls_ag,17,A,8071,AGF Aarhus
696,3847514,2022-04-18 07:00:00,Jakob Kehlet,fouls_for,7,A,10202,Nordsjælland
697,3847514,2022-04-18 07:00:00,Jakob Kehlet,fouls_ag,7,A,10202,Nordsjælland
698,3847505,2022-04-19 12:00:00,Michael Tykgaard,fouls_for,3,A,8415,Silkeborg
699,3847505,2022-04-19 12:00:00,Michael Tykgaard,fouls_ag,7,A,8415,Silkeborg
700,3847512,2022-04-17 11:00:00,Aydin Uslu,fouls_for,5,A,8414,Odense
701,3847512,2022-04-17 11:00:00,Aydin Uslu,fouls_ag,14,A,8414,Odense
702,3847507,2022-04-24 09:00:00,Peter Kjærsgaard-Andersen,fouls_for,15,A,8410,Randers FC
703,3847507,2022-04-24 09:00:00,Peter Kjærsgaard-Andersen,fouls_ag,5,A,8410,Randers FC
704,3847523,2022-05-02 12:00:00,Mads-Kristoffer Kristoffersen,fouls_for,5,A,8470,Aalborg BK
705,3847523,2022-05-02 12:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,11,A,8470,Aalborg BK
706,3847517,2022-04-24 11:00:00,Morten Krogh,fouls_for,13,A,8414,Odense
707,3847517,2022-04-24 11:00:00,Morten Krogh,fouls_ag,14,A,8414,Odense
708,3847521,2022-05-01 09:00:00,Jonas Hansen,fouls_for,7,A,8595,Brøndby IF
709,3847521,2022-05-01 09:00:00,Jonas Hansen,fouls_ag,8,A,8595,Brøndby IF
710,3847506,2022-04-24 07:00:00,Sandi Putros,fouls_for,5,A,8415,Silkeborg
711,3847506,2022-04-24 07:00:00,Sandi Putros,fouls_ag,13,A,8415,Silkeborg
712,3847518,2022-04-29 12:00:00,Anders Poulsen,fouls_for,3,A,10202,Nordsjælland
713,3847518,2022-04-29 12:00:00,Anders Poulsen,fouls_ag,11,A,10202,Nordsjælland
714,3847516,2022-04-24 07:00:00,Jakob A. Sundberg,fouls_for,5,A,9939,Viborg
715,3847516,2022-04-24 07:00:00,Jakob A. Sundberg,fouls_ag,9,A,9939,Viborg
716,3847526,2022-05-08 11:00:00,Peter Kjærsgaard-Andersen,fouls_for,9,A,8113,Midtjylland
717,3847526,2022-05-08 11:00:00,Peter Kjærsgaard-Andersen,fouls_ag,12,A,8113,Midtjylland
718,3847522,2022-05-01 11:00:00,Morten Krogh,fouls_for,10,A,8391,FC København
719,3847522,2022-05-01 11:00:00,Morten Krogh,fouls_ag,12,A,8391,FC København
720,3847520,2022-05-01 07:00:00,Aydin Uslu,fouls_for,16,A,8487,SønderjyskE
721,3847520,2022-05-01 07:00:00,Aydin Uslu,fouls_ag,6,A,8487,SønderjyskE
722,3847524,2022-05-06 12:00:00,Mikkel Redder,fouls_for,7,A,8410,Randers FC
723,3847524,2022-05-06 12:00:00,Mikkel Redder,fouls_ag,4,A,8410,Randers FC
724,3847537,2022-05-08 13:00:00,Sandi Putros,fouls_for,12,A,8487,SønderjyskE
725,3847537,2022-05-08 13:00:00,Sandi Putros,fouls_ag,11,A,8487,SønderjyskE
726,3847519,2022-05-01 07:00:00,Jens Grabski Maae,fouls_for,11,A,8071,AGF Aarhus
727,3847519,2022-05-01 07:00:00,Jens Grabski Maae,fouls_ag,8,A,8071,AGF Aarhus
728,3847528,2022-05-11 13:00:00,Jens Grabski Maae,fouls_for,13,A,8415,Silkeborg
729,3847528,2022-05-11 13:00:00,Jens Grabski Maae,fouls_ag,3,A,8415,Silkeborg
730,3847539,2022-05-11 11:00:00,Mads-Kristoffer Kristoffersen,fouls_for,8,A,10202,Nordsjælland
731,3847539,2022-05-11 11:00:00,Mads-Kristoffer Kristoffersen,fouls_ag,5,A,10202,Nordsjælland
732,3847525,2022-05-08 09:00:00,Michael Tykgaard,fouls_for,10,A,8391,FC København
733,3847525,2022-05-08 09:00:00,Michael Tykgaard,fouls_ag,11,A,8391,FC København
734,3847536,2022-05-08 07:00:00,Jørgen Daugbjerg Burchardt,fouls_for,7,A,8414,Odense
735,3847536,2022-05-08 07:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,14,A,8414,Odense
736,3847538,2022-05-09 12:00:00,Jakob Kehlet,fouls_for,8,A,8231,Vejle Boldklub
737,3847538,2022-05-09 12:00:00,Jakob Kehlet,fouls_ag,9,A,8231,Vejle Boldklub
738,3847527,2022-05-11 11:00:00,Aydin Uslu,fouls_for,8,A,8470,Aalborg BK
739,3847527,2022-05-11 11:00:00,Aydin Uslu,fouls_ag,7,A,8470,Aalborg BK
740,3847542,2022-05-15 07:00:00,Jonas Hansen,fouls_for,12,A,8231,Vejle Boldklub
741,3847542,2022-05-15 07:00:00,Jonas Hansen,fouls_ag,7,A,8231,Vejle Boldklub
742,3847530,2022-05-15 09:00:00,Sandi Putros,fouls_for,6,A,8391,FC København
743,3847530,2022-05-15 09:00:00,Sandi Putros,fouls_ag,12,A,8391,FC København
744,3847529,2022-05-12 13:00:00,Jakob A. Sundberg,fouls_for,9,A,8595,Brøndby IF
745,3847529,2022-05-12 13:00:00,Jakob A. Sundberg,fouls_ag,9,A,8595,Brøndby IF
746,3847540,2022-05-12 11:00:00,Jørgen Daugbjerg Burchardt,fouls_for,14,A,8071,AGF Aarhus
747,3847540,2022-05-12 11:00:00,Jørgen Daugbjerg Burchardt,fouls_ag,17,A,8071,AGF Aarhus
748,3847541,2022-05-12 11:00:00,Mikkel Redder,fouls_for,9,A,9939,Viborg
749,3847541,2022-05-12 11:00:00,Mikkel Redder,fouls_ag,14,A,9939,Viborg
750,3847543,2022-05-15 07:00:00,Anders Poulsen,fouls_for,9,A,8487,SønderjyskE
751,3847543,2022-05-15 07:00:00,Anders Poulsen,fouls_ag,7,A,8487,SønderjyskE
752,3847531,2022-05-15 11:00:00,Morten Krogh,fouls_for,12,A,8595,Brøndby IF
753,3847531,2022-05-15 11:00:00,Morten Krogh,fouls_ag,12,A,8595,Brøndby IF
754,3847532,2022-05-16 12:00:00,Michael Tykgaard,fouls_for,4,A,8113,Midtjylland
755,3847532,2022-05-16 12:00:00,Michael Tykgaard,fouls_ag,3,A,8113,Midtjylland
756,3847544,2022-05-15 13:00:00,Peter Kjaersgaard,fouls_for,5,A,8071,AGF Aarhus
757,3847544,2022-05-15 13:00:00,Peter Kjaersgaard,fouls_ag,14,A,8071,AGF Aarhus
758,3847533,2022-05-22 10:00:00,Mikkel Redder,fouls_for,8,A,8470,Aalborg BK
759,3847533,2022-05-22 10:00:00,Mikkel Redder,fouls_ag,4,A,8470,Aalborg BK
760,3847547,2022-05-21 10:00:00,Jens Grabski Maae,fouls_for,7,A,9939,Viborg
761,3847547,2022-05-21 10:00:00,Jens Grabski Maae,fouls_ag,5,A,9939,Viborg
762,3847534,2022-05-22 10:00:00,Jakob Kehlet,fouls_for,13,A,8410,Randers FC
763,3847534,2022-05-22 10:00:00,Jakob Kehlet,fouls_ag,5,A,8410,Randers FC
764,3847546,2022-05-21 10:05:00,Mads-Kristoffer Kristoffersen,fouls_for,4,A,8414,Odense
765,3847546,2022-05-21 10:05:00,Mads-Kristoffer Kristoffersen,fouls_ag,12,A,8414,Odense
766,3880957,2022-05-29 11:30:00,Jakob Kehlet,fouls_for,7,A,9939,Viborg
767,3880957,2022-05-29 11:30:00,Jakob Kehlet,fouls_ag,15,A,9939,Viborg
768,3847535,2022-05-22 10:05:00,Anders Poulsen,fouls_for,3,A,8415,Silkeborg
769,3847535,2022-05-22 10:05:00,Anders Poulsen,fouls_ag,2,A,8415,Silkeborg
770,3847545,2022-05-21 10:05:00,Jakob A. Sundberg,fouls_for,8,A,10202,Nordsjælland
771,3847545,2022-05-21 10:05:00,Jakob A. Sundberg,fouls_ag,13,A,10202,Nordsjælland
